"Alamat","Nama Tempat","Rating","Review","Items","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","UsdlK","lcr4fd href","Cw1rxd","R8c4Qb","Cw1rxd 2","R8c4Qb 2","Jn12ke src","ah5Ghc"
"https://www.google.com/maps/place/Dwi+Indri+Dinasari,+M.Psi.,+Psikolog/data=!4m7!3m6!1s0x2e70b1df5d51f94f:0x21e47e2fd39a6f24!8m2!3d-7.0869508!4d110.9123281!16s%2Fg%2F11frj9xb8y!19sChIJT_lRXd-xcC4RJG-a0y9-5CE?authuser=0&hl=id&rclk=1","Dwi Indri Dinasari, M.Psi., Psikolog","4,8","(16)","Psikolog","·","Jl. Soponyono III No.26","·","Tutup","· Buka Sen pukul 09.00","0822-2000-0439","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Dengan biaya kisaran dibawah 200rb."""
"https://www.google.com/maps/place/Lembaga+Psikologi+Dian+Cetta/data=!4m7!3m6!1s0x2e6fbf1c29fb91d7:0x9ad535b9eb89c46d!8m2!3d-6.9941547!4d109.123545!16s%2Fg%2F11tsq0mf9v!19sChIJ15H7KRy_by4RbcSJ67k11Zo?authuser=0&hl=id&rclk=1","Lembaga Psikologi Dian Cetta","5,0","(73)","Psikolog","·","Perumahan Sapphire Town House, Jl. DR. Soetomo Blok A-5","Tutup","· Buka Sen pukul 09.00","·","0822-2019-3030","https://instagram.com/diancetta_psikologi?igshid=NTc4MTIwNjQ2YQ==","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Sesi pelayanan & konselingnya sangat bagus dan berkesan."""
"https://www.google.com/maps/place/Praktek+Psikolog+Dita+Nurlitasari+%28Layanan+Psikologi+Nawasena%29/data=!4m7!3m6!1s0x2e70d3005ec886ad:0xc2490dbe8414269e!8m2!3d-6.7596781!4d111.0421896!16s%2Fg%2F11y41ccjbl!19sChIJrYbIXgDTcC4RniYUhL4NScI?authuser=0&hl=id&rclk=1","Praktek Psikolog Dita Nurlitasari (Layanan Psikologi Nawasena)","4,7","(12)","Psikoterapis","·","Jl. Abiyoso, RT.03/RW.01","","","","","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Recomended, konseling per jam mulai dari 100.000 per jam."""
"https://www.google.com/maps/place/Psikolog+Pemalang+Ratna+Mustikasari,+M.Psi.,+Psikolog/data=!4m7!3m6!1s0x2e6fdb0019770e37:0x4e99d62c2598790c!8m2!3d-6.8936607!4d109.4006767!16s%2Fg%2F11m6wttgrc!19sChIJNw53GQDbby4RDHmYJSzWmU4?authuser=0&hl=id&rclk=1","Psikolog Pemalang Ratna Mustikasari, M.Psi., Psikolog","5,0","(42)","Psikolog","·","Gg. Satria IV, RT.I/RW.VI","·","Buka","· Tutup pukul 20.00","0877-2282-6735","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""ramah, sangat membantu, tempatnya nyaman meski sederhana, recommended 👍"""
"https://www.google.com/maps/place/Praktek+Psikolog+Dewi+Intan+Puspitadesi,+M.Psi.,+Psikolog/data=!4m7!3m6!1s0x6b81966fdf441169:0xe3f8325ed754ce29!8m2!3d-7.5543608!4d110.8008342!16s%2Fg%2F11tx6m20lt!19sChIJaRFE32-WgWsRKc5U114y-OM?authuser=0&hl=id&rclk=1","Praktek Psikolog Dewi Intan Puspitadesi, M.Psi., Psikolog","5,0","(6)","Psikolog","·","Jl. Adi Sucipto No.Blok I","Buka","· Tutup pukul 17.00","·","0851-7448-5060","https://www.mindsetpsychology.co.id/","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Alhamdulillah saya menjadii lebih plong, terimakasih mba dewii ☺️😊"""
"https://www.google.com/maps/place/Biro+Psikologi+Mitra/data=!4m7!3m6!1s0x2e708c51a724dd1d:0x9c421bfdab258fd5!8m2!3d-7.0230219!4d110.4622099!16s%2Fg%2F1pzsq2d7v!19sChIJHd0kp1GMcC4R1Y8lq_0bQpw?authuser=0&hl=id&rclk=1","Biro Psikologi Mitra","4,8","(8)","Psikolog","·","Jl. Kedungmundu No.17","·","Buka","· Tutup Sen pukul 06.00","0815-7637-757","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pelayanan profesional & memuaskan"""
"https://www.google.com/maps/place/Lestari+Psikologi+%28Praktik+Psikolog%29/data=!4m7!3m6!1s0x2e70b10023b4cb73:0xf429d29d8346aa2!8m2!3d-7.0781157!4d110.9176683!16s%2Fg%2F11y199nhdb!19sChIJc8u0IwCxcC4Romo02CmdQg8?authuser=0&hl=id&rclk=1","Lestari Psikologi (Praktik Psikolog)","5,0","(5)","Klinik Kesehatan Mental","·","Jalan Purwodadi II No.11, RT.05/RW.02","·","Tutup","· Buka Sen pukul 08.30","0857-2836-0198","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya juga bersih dan sangat menjaga privasi pasien."""
"https://www.google.com/maps/place/Omah+Psikologi/data=!4m7!3m6!1s0x2e708d1d26c24807:0xba68eea3c70b6fbe!8m2!3d-7.0024878!4d110.4766304!16s%2Fg%2F11h0zfljpm!19sChIJB0jCJh2NcC4Rvm8Lx6PuaLo?authuser=0&hl=id&rclk=1","Omah Psikologi","5,0","(1)","Klinik Medis","·","XFXG+2M2, Jl. Wanara Bar.","","","","","","","Rute","","","",""
"https://www.google.com/maps/place/Praktek+Psikolog+Lia+Sopiyani+%28Cab.+Demak%29/data=!4m7!3m6!1s0x2e70eb0021d72eb3:0x7afa4e278ebe03c2!8m2!3d-6.9039044!4d110.6242464!16s%2Fg%2F11vz4bgy6f!19sChIJsy7XIQDrcC4RwgO-jidO-no?authuser=0&hl=id&rclk=1","Praktek Psikolog Lia Sopiyani (Cab. Demak)","5,0","(13)","Psikolog","·","Jln. Cempaka V no 13, rt 001/003","","","","0821-3331-7771","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""recommended bangett nihh yg mau konseling, psikolognya bestt bangettt😍😍"""
"https://www.google.com/maps/place/Dr.+Nugroho+AS,+Sp.+KJ/data=!4m7!3m6!1s0x2e7a14142bf0a4e1:0x4bd6b48570676cbb!8m2!3d-7.5462889!4d110.7893756!16s%2Fg%2F11b72ly7sk!19sChIJ4aTwKxQUei4Ru2xncIW01ks?authuser=0&hl=id&rclk=1","Dr. Nugroho AS, Sp. KJ","4,6","(28)","Psikiater","·","Klebengan Ruko Perum Fajar Indah 2, Jl. Fajar Indah Raya No.11 Blok B","·","Tutup","· Buka Sen pukul 16.00","(0271) 721478","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Dok saya pasien baru mau kesana nanti obatnya apa bisa langsung dapet dok"""
"https://www.google.com/maps/place/Layanan+Psikologi+Pekalongan+%E2%80%9CYOUGROW+%26+PLAYGRWOND%E2%80%9D/data=!4m7!3m6!1s0x2e70276555e36b5b:0xfda0695796c3c1c8!8m2!3d-6.9287413!4d109.6559803!16s%2Fg%2F11k51qqq5l!19sChIJW2vjVWUncC4RyMHDlldpoP0?authuser=0&hl=id&rclk=1","Layanan Psikologi Pekalongan “YOUGROW & PLAYGRWOND”","4,9","(30)","Psikolog","·","Jl. Raya Kertijayan No.539","Buka","· Tutup pukul 19.00","·","0878-3699-8955","https://wa.me/message/3XDWCZVTEOOAJ1","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""pelayanan yg baik, fast respond"""
"https://www.google.com/maps/place/Prof.+DR.+dr.+Aris+Sudiyanto,+Sp.+KJ+%28K%29/data=!4m7!3m6!1s0x2e7a16818622476b:0x73251333c701e027!8m2!3d-7.5637796!4d110.809926!16s%2Fg%2F11b75fl05_!19sChIJa0cihoEWei4RJ-ABxzMTJXM?authuser=0&hl=id&rclk=1","Prof. DR. dr. Aris Sudiyanto, Sp. KJ (K)","3,4","(50)","Psikiater","·","·","Jl. Dr. Sutomo No.25","Buka","· Tutup pukul 12.00","(0271) 711758","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Semoga sehat panjang umur prof Aris, sehingga bisa membantu masyarakat."""
"https://www.google.com/maps/place/Praktik+Psikolog+Mandiri+Amanda+Angela+S.Psi.,+M.Psi.,+Psikolog.+%28Psikolog+Klinis+Anak%29/data=!4m7!3m6!1s0x2e708d49a3966e6d:0x1165f3acb2160cfb!8m2!3d-6.979761!4d110.4280472!16s%2Fg%2F11h9lhjqw4!19sChIJbW6Wo0mNcC4R-wwWsqzzZRE?authuser=0&hl=id&rclk=1","Praktik Psikolog Mandiri Amanda Angela S.Psi., M.Psi., Psikolog. (Psikolog Klinis Anak)","5,0","(2)","Psikolog","·","Jl. Jagalan Malang No.382","·","Tutup","· Buka Sen pukul 09.00","0838-9991-7887","","","Rute","","","",""
"https://www.google.com/maps/place/PRAKTEK+PSIKIATER/data=!4m7!3m6!1s0x2e7a1531d054e81d:0xb32f75e0d81f1de6!8m2!3d-7.5423759!4d110.7451646!16s%2Fg%2F11jtcvxgkj!19sChIJHehU0DEVei4R5h0f2OB1L7M?authuser=0&hl=id&rclk=1","PRAKTEK PSIKIATER","3,2","(6)","Psikiater","·","Jl. Adi Sumarmo No.132","","","","","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Adakah nomer yg bisa di hubungi?"""
"https://www.google.com/maps/place/Praktek+Psikolog+Annisa+Baitina+M.+Psi.,+Psikolog/data=!4m7!3m6!1s0x2e705d42827a5c9b:0xa216b1ab9a7ca4c6!8m2!3d-6.9416723!4d110.1516022!16s%2Fg%2F11pb9gp59f!19sChIJm1x6gkJdcC4RxqR8mquxFqI?authuser=0&hl=id&rclk=1","Praktek Psikolog Annisa Baitina M. Psi., Psikolog","4,7","(6)","Psikolog","·","Selatan persis SMK Bhakti Kencana masuk, Perum Mutiara Asri 5, B gang ke timur No.16","Tutup","· Buka Sen pukul 09.00","·","0888-0184-0016","https://www.instagram.com/intuipsy_consulting/","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Terimakasih miss annisa 🤗 sukses selalu.."""
"https://www.google.com/maps/place/Biro+Layanan+Psikologi+Brilliant+Consulting/data=!4m7!3m6!1s0x2e70859997748e45:0x29da89a04eca5ac6!8m2!3d-7.1867673!4d110.4293628!16s%2Fg%2F11tjl8qndd!19sChIJRY50l5mFcC4RxlrKTqCJ2ik?authuser=0&hl=id&rclk=1","Biro Layanan Psikologi Brilliant Consulting","5,0","(22)","Psikolog","·","Gg. Manyar No.10, RT.3/RW.9","·","Buka","· Tutup pukul 18.00","0813-2573-0306","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Layanannya memuaskan, profesional, dan yang pasti harga terjangkau"""
"https://www.google.com/maps/place/Accura+Phsyco+Center+%28Eni+Kusrini+%26+Rekan%29/data=!4m7!3m6!1s0x2e708947d7998ba3:0x17cf615661f7c16c!8m2!3d-7.0755149!4d110.4142902!16s%2Fg%2F11hbktm0d7!19sChIJo4uZ10eJcC4RbMH3YVZhzxc?authuser=0&hl=id&rclk=1","Accura Phsyco Center (Eni Kusrini & Rekan)","4,1","(26)","Psikolog","·","Jl. Waringin Putih, RT.001/RW.003","Buka","· Tutup pukul 20.30","·","0838-3030-2299","https://www.instagram.com/accuraphsycocenter/","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Terbukti terbaik"""
"https://www.google.com/maps/place/Praktek+Psikolog+Precious/data=!4m7!3m6!1s0x2e70f5078ea5545b:0xa0d291eec2171597!8m2!3d-6.9721627!4d110.4106916!16s%2Fg%2F11sbbg1jht!19sChIJW1Sljgf1cC4RlxUXwu6R0qA?authuser=0&hl=id&rclk=1","Praktek Psikolog Precious","5,0","(25)","Psikolog","·","2CH6+47P, Jl. Satria Sel. III","·","Tutup","· Buka Sel pukul 16.30","0813-8909-025","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya easy access, tpi harus reservasi dluu kalo mau konsul"""
"https://www.google.com/maps/place/Lembaga+Psikologi+Terapan+%28LPT%29+Indonesia/data=!4m7!3m6!1s0x2e708b4019cb8523:0x990e30afb965fb75!8m2!3d-6.9948229!4d110.4062641!16s%2Fg%2F1hm316zjy!19sChIJI4XLGUCLcC4Rdftlua8wDpk?authuser=0&hl=id&rclk=1","Lembaga Psikologi Terapan (LPT) Indonesia","4,1","(48)","Konsultan Sumber Daya Manusia","·","Jl. Kaligarang No.1 2A","Tutup","· Buka Sen pukul 08.00","·","0851-0230-7990","http://www.lptindonesia.com/","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Baru selesai mengikuti tes disini, pelayanannya bagus 👍."""
"https://www.google.com/maps/place/Rumah+psikologi+Daneer/data=!4m7!3m6!1s0x2e70dd000d1ca301:0x6a930dcf9af3bb78!8m2!3d-6.736936!4d110.7230083!16s%2Fg%2F11y34sc9dh!19sChIJAaMcDQDdcC4ReLvzms8Nk2o?authuser=0&hl=id&rclk=1","Rumah psikologi Daneer","5,0","(36)","Psikolog","·","7P7F+66C, Jl. Melati, RT.17/RW.re 12","·","Tutup","· Buka Sen pukul 09.00","0898-5589-715","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Waktunya fleksibel juga, Highly recommended"""
"https://www.google.com/maps/place/Biro+Psikologi+Terapan+Jepara+%28PERSONALITA%29/data=!4m7!3m6!1s0x2e711f7e7e6284cd:0xcc1036bb544996d4!8m2!3d-6.5807826!4d110.6922449!16s%2Fg%2F11m0pnbq_n!19sChIJzYRifn4fcS4R1JZJVLs2EMw?authuser=0&hl=id&rclk=1","Biro Psikologi Terapan Jepara (PERSONALITA)","5,0","(36)","Psikolog","·","Perum Kuwasharjo blok H, no H84","·","Tutup","· Buka Sen pukul 09.00","0823-2928-5747","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pelayanannya bagus, very helpful, dan ramah"""
"https://www.google.com/maps/place/Biro+Psikologi+Detection/data=!4m7!3m6!1s0x2e7a59c048fb65ad:0x41b3957fe6ded6c3!8m2!3d-7.7773498!4d110.3741219!16s%2Fg%2F11jbqcxkkc!19sChIJrWX7SMBZei4Rw9be5n-Vs0E?authuser=0&hl=id&rclk=1","Biro Psikologi Detection","4,9","(49)","Psikolog","·","·","Tutup","· Buka Sen pukul 07.30","Jl. C. Simanjuntak No.50","0852-9051-6896","https://detection.id/","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Sangat profesional, pelayanan ramah, harga cukup affordable."""
"https://www.google.com/maps/place/Biro+Psikologi+CERITA/data=!4m7!3m6!1s0x2e7a85cb1a584da1:0xf89cf361714fa6ff!8m2!3d-7.5000795!4d110.2003462!16s%2Fg%2F11fszrl87r!19sChIJoU1YGsuFei4R_6ZPcWHznPg?authuser=0&hl=id&rclk=1","Biro Psikologi CERITA","5,0","(225)","Psikolog","·","Jl. Sultan Agung No.9, RT.6/RW.1","·","Tutup","· Buka Sen pukul 09.00","0812-2900-0924","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak untuk cerita, memberi solusi, tempatnya juga nyaman."""
"https://www.google.com/maps/place/Teman+Bertumbuh+Psikologi+-+Layanan+Psikologi+dengan+Psikolog+Berlisensi+-+Pekalongan/data=!4m7!3m6!1s0x2e70251b8a754b31:0x2c1d67ad9d60a9fe!8m2!3d-6.9090982!4d109.6721853!16s%2Fg%2F11vdnwtj4w!19sChIJMUt1ihslcC4R_qlgna1nHSw?authuser=0&hl=id&rclk=1","Teman Bertumbuh Psikologi - Layanan Psikologi dengan Psikolog Berlisensi - Pekalongan","4,9","(58)","Psikolog","·","Perum. Kebulen Indah No.kelurahan Blok E.1","Buka","· Tutup pukul 16.00","·","0878-8863-6349","https://instagram.com/temanbertumbuh_psikologi?igshid=NGVhN2U2NjQ0Yg==","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""tempat nyaman, pelayanan oke rekomen buat yang lain untuk berkonsultasi"""
"https://www.google.com/maps/place/RPS+%28Rumah+Psikologi+Surakarta%29/data=!4m7!3m6!1s0x2e7a15610bad05cb:0x694965a0878b0f55!8m2!3d-7.5551606!4d110.7334253!16s%2Fg%2F11s5hcw1lw!19sChIJywWtC2EVei4RVQ-Lh6BlSWk?authuser=0&hl=id&rclk=1","RPS (Rumah Psikologi Surakarta)","4,9","(29)","Psikoterapis","·","Griya Kartika No.C5","·","Tutup","· Buka Sen pukul 08.00","0895-0372-4222","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pelayanan nya ramah, tempat nya juga bersih, terlebih harganya terjangkau"""
"https://www.google.com/maps/place/Rumah+Psikologi+Mata+Air/data=!4m7!3m6!1s0x2e7081706c49d4bb:0xf3a0c088caad2d1!8m2!3d-7.2539865!4d110.4136709!16s%2Fg%2F11j2fpgb_m!19sChIJu9RJbHCBcC4R0dKqjAgMOg8?authuser=0&hl=id&rclk=1","Rumah Psikologi Mata Air","5,0","(3)","Psikolog","·","Jl. Jend. Sudirman No.96","·","Buka","· Tutup pukul 17.00","0857-4025-1164","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""pelayanan prima"""
"https://www.google.com/maps/place/Your+Mind+Consulting/data=!4m7!3m6!1s0x2e6fb9d2e14a534b:0xfd4584acc3fd9fbc!8m2!3d-6.8756177!4d109.1386477!16s%2Fg%2F11jk6hlgvx!19sChIJS1NK4dK5by4RvJ_9w6yERf0?authuser=0&hl=id&rclk=1","Your Mind Consulting","5,0","(39)","Psikolog","·","Jl. Cempaka No.45","Buka","· Tutup pukul 20.00","·","0813-8600-0193","http://www.yourmindconsulting.com/","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Recommended bgt, setelah Konsul disini jadi plong."""
"https://www.google.com/maps/place/Trisiwi+Niprihanti+M.Psi.Psikolog/data=!4m7!3m6!1s0x2e7aeb06fe964e37:0x1d33e539fdc70120!8m2!3d-7.7046102!4d110.0164061!16s%2Fg%2F11mtm8h5rt!19sChIJN06W_gbrei4RIAHH_TnlMx0?authuser=0&hl=id&rclk=1","Trisiwi Niprihanti M.Psi.Psikolog","5,0","(10)","Layanan Kesehatan di Rumah","·","Jl. H. Agus Salim","·","Tutup","· Buka pukul 16.00","0852-2855-2205","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""dokter ramah
Sudah plong sudah konsultasi"""
"https://www.google.com/maps/place/Biro+Psikologi+%22Intuisi%22+Yogyakarta/data=!4m7!3m6!1s0x2e7a5a354b095ba5:0x7f3e35a9c7dd1ed3!8m2!3d-7.7508822!4d110.4490856!16s%2Fg%2F11g70x5rv9!19sChIJpVsJSzVaei4R0x7dx6k1Pn8?authuser=0&hl=id&rclk=1","Biro Psikologi ""Intuisi"" Yogyakarta","4,9","(78)","Psikolog","·","·","Jl. Japlaksari, RT.18/RW.No 01","Buka","· Tutup pukul 20.00","0823-1331-1832","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pelayanan ramah dan harga bersahabat"""
"https://www.google.com/maps/place/Rumah+Sehat+Jiwa+Gantari+-+Praktik+Psikiater+%26+Psikolog+Temanggung+%28layanan+dengan+reservasi+via+wa+tanpa+biaya%29/data=!4m7!3m6!1s0x2e707985924232d7:0xb62a569c9fe93428!8m2!3d-7.298318!4d110.1769659!16s%2Fg%2F11m6lx3wvp!19sChIJ1zJCkoV5cC4RKDTpn5xWKrY?authuser=0&hl=id&rclk=1","Rumah Sehat Jiwa Gantari - Praktik Psikiater & Psikolog Temanggung (layanan dengan reservasi via wa tanpa biaya)","5,0","(129)","Klinik Kesehatan Mental","·","Jl. Hayam Wuruk No.15","Tutup","· Buka Sen pukul 09.00","·","0855-8000-116","https://www.instagram.com/gantari.tmg/","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya nyaman dr nya sangat baik dan responsiv pokokknya the best"""
"https://www.google.com/maps/place/Praktek+psikolog+-+Dinda+Surya.P.+S.Psi.,M.Psi.,Psikolog/data=!4m7!3m6!1s0x2e708b000d2b85e3:0x1d65f0f30a8808cb!8m2!3d-7.0121735!4d110.3965564!16s%2Fg%2F11wnc7g25w!19sChIJ44UrDQCLcC4RywiICvPwZR0?authuser=0&hl=id&rclk=1","Praktek psikolog - Dinda Surya.P. S.Psi.,M.Psi.,Psikolog","4,8","(20)","Psikolog","·","Jl. Taman Lamongan I No.12","Tutup","· Buka Sen pukul 10.00","","","https://psikologsemarang.com/","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""saya sangat butuh konsul tapi masih takut antara dana cukup atau tidak ."""
"https://www.google.com/maps/place/Yayasan+Praktek+Psikolog+Indonesia+Cabang+DIY/data=!4m7!3m6!1s0x2e7a59a36b22d8d3:0x5e26489f21815899!8m2!3d-7.7713714!4d110.3614722!16s%2Fg%2F11trhsht61!19sChIJ09gia6NZei4RmViBIZ9IJl4?authuser=0&hl=id&rclk=1","Yayasan Praktek Psikolog Indonesia Cabang DIY","5,0","(2)","Psikolog","·","Ideazone Office, Jl. Magelang No.188","Tutup","· Buka Sen pukul 08.00","·","0878-8718-4585","https://praktekpsikolog.com/","","Situs Web","","Rute","",""
"https://www.google.com/maps/place/Praktik+Psikolog+Nadia/data=!4m7!3m6!1s0x2e7af79ab57e01b7:0xd64fd8981af7eaa5!8m2!3d-7.7785638!4d110.3222977!16s%2Fg%2F11hvrqzdyk!19sChIJtwF-tZr3ei4Rper3GpjYT9Y?authuser=0&hl=id&rclk=1","Praktik Psikolog Nadia","4,8","(19)","Psikolog","·","Apotek K24, Jl. Sidoarum - Bantulan Lantai 2","","","","0895-3648-43633","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""The one & only"
"https://www.google.com/maps/place/Bina+Insani+Biro+Konsultasi+Psikologi+Dan+Gangguan+Bicara/data=!4m7!3m6!1s0x2e70c4ec32e0a04b:0xf6bbb35b0baadf1a!8m2!3d-6.8225136!4d110.8365289!16s%2Fg%2F11g70vvql_!19sChIJS6DgMuzEcC4RGt-qC1uzu_Y?authuser=0&hl=id&rclk=1","Bina Insani Biro Konsultasi Psikologi Dan Gangguan Bicara","4,4","(5)","Psikolog","·","Perum Jati Indah No.123, Jl. R. Agil Kusumadya","·","Tutup","· Buka Sen pukul 09.00","(0291) 3315123","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Apakah disini bisa memakai bpjs"""
"https://www.google.com/maps/place/Layanan+Psikolog+Umi+Salwa,+S.Psi.,+M.Psi.,+Psikolog/data=!4m7!3m6!1s0x2e705d0028bad993:0xb03114723983d89c!8m2!3d-6.9332754!4d110.2051303!16s%2Fg%2F11v_4d_bqg!19sChIJk9m6KABdcC4RnNiDOXIUMbA?authuser=0&hl=id&rclk=1","Layanan Psikolog Umi Salwa, S.Psi., M.Psi., Psikolog","5,0","(13)","Psikolog","·","Perum Kendal Persada Asri Jl. Bima Sakti No.98","·","Tutup","· Buka Sen pukul 08.00","0821-3020-1919","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""bu umi sangat ramah humble jd nyaman saat konseling dg beliau"""
"https://www.google.com/maps/place/Dr.+dr.+Henny+Rosita,+SpKJ.,+M.Kes/data=!4m7!3m6!1s0x2e702773bffcbb1b:0xcd38630ddfcbd49c!8m2!3d-6.928935!4d109.6966014!16s%2Fg%2F11fkmzs1rf!19sChIJG7v8v3MncC4RnNTL3w1jOM0?authuser=0&hl=id&rclk=1","Dr. dr. Henny Rosita, SpKJ., M.Kes","4,7","(18)","Psikiater","·","Gg. Kyai Sali No.26, RT.01/RW.01","·","Tutup","· Buka Sel pukul 14.00","0821-8000-0857","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Dokter melayani dengan sabar dan memberikan motivasi."""
"https://www.google.com/maps/place/Konsultasi+Psikologi+TALENTA+-Terapi+Anak+-+Sekolah+Inklusi+Talenta+-+Daycare+-+KB+-+TK+-+SD+-+SMP+-+SMA+-+Assesment/data=!4m7!3m6!1s0x2e708bd9279fa81b:0x2d74f1366fb9d175!8m2!3d-6.9917034!4d110.3880283!16s%2Fg%2F11jrjksmr9!19sChIJG6ifJ9mLcC4RddG5bzbxdC0?authuser=0&hl=id&rclk=1","Konsultasi Psikologi TALENTA -Terapi Anak - Sekolah Inklusi Talenta - Daycare - KB - TK - SD - SMP - SMA - Assesment","4,8","(54)","Psikolog Anak","·","Jl. Mintojiwo Dalam V No.8","Tutup","· Buka Sen pukul 07.00","·","0817-838-939","http://www.talentasemarang.com/","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Sangat baik,tempatnya bagus, bersih, pelayanan dan pengajaran nya bagus."""
"https://www.google.com/maps/place/Janitra+Psikologi/data=!4m7!3m6!1s0x2e708be375b4418d:0xe2cdfb95db6e0438!8m2!3d-7.002733!4d110.4018035!16s%2Fg%2F11h704hzms!19sChIJjUG0deOLcC4ROARu25X7zeI?authuser=0&hl=id&rclk=1","Janitra Psikologi","4,4","(9)","Psikolog","·","XCW2+WP3 UTC Hotel","·","Buka","· Tutup pukul 15.00","0819-0168-1974","","","Rute","","","",""
"https://www.google.com/maps/place/Psikologi+Anava+%28Outbound+%26+Psikotest%29/data=!4m7!3m6!1s0x2e7a142c7317e01f:0x6be00f5a1ddc62ec!8m2!3d-7.5656804!4d110.8013621!16s%2Fg%2F1pzstqbql!19sChIJH-AXcywUei4R7GLcHVoP4Gs?authuser=0&hl=id&rclk=1","Psikologi Anava (Outbound & Psikotest)","4,8","(54)","Pusat pelatihan","·","Jl. Sidoasih Barat III No.6","Tutup","· Buka Sen pukul 09.00","·","(0271) 7471772","https://psikologianava.wordpress.com/","","Situs Web","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""layanan"
"https://www.google.com/maps/place/Psikolog+-+Puwidian+Ningsih,+S.Psi,+M.Psi,+Psikolog.+Layanan+Psikologi+%22AJNA%22/data=!4m7!3m6!1s0x2e7aa19bb7b293f5:0x584e929f158a819f!8m2!3d-7.3635596!4d109.9162859!16s%2Fg%2F11rtp3rxc1!19sChIJ9ZOyt5uhei4Rn4GKFZ-STlg?authuser=0&hl=id&rclk=1","Psikolog - Puwidian Ningsih, S.Psi, M.Psi, Psikolog. Layanan Psikologi ""AJNA""","5,0","(6)","Psikolog","·","Ngasinan Rt 003/001","·","Buka","· Tutup pukul 20.00","0813-8859-5095","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""nya ramah.. Pelayanannya profesional & sangat memuaskan.. Mantap dok..."""
"https://www.google.com/maps/place/Praktek+Psikolog+A%27yun+Haifani,+S.Psi.,+M.Psi.,+Psikolog/data=!4m7!3m6!1s0x2e6fb9001e4d0183:0x10493891f560bf0d!8m2!3d-6.9010745!4d109.1332468!16s%2Fg%2F11yqpph8s_!19sChIJgwFNHgC5by4RDb9g9ZE4SRA?authuser=0&hl=id&rclk=1","Praktek Psikolog A'yun Haifani, S.Psi., M.Psi., Psikolog","5,0","(36)","Psikolog","·","Jl. Pancasila","·","Tutup","· Buka Sen pukul 08.00","0823-2885-4774","","","Rute","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Contohnya dr yg gk bisa duduk tenang skrg udh tenang."""
